"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
2178,3919,"Del Norte-2178","2024-08-09T01:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","14.0"
2178,3919,"Del Norte-2178","2024-08-09T02:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","13.0"
2178,3919,"Del Norte-2178","2024-08-09T03:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","13.0"
2178,3919,"Del Norte-2178","2024-08-09T04:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","21.0"
2178,3919,"Del Norte-2178","2024-08-09T05:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","21.0"
2178,3919,"Del Norte-2178","2024-08-09T06:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","18.0"
2178,3919,"Del Norte-2178","2024-08-09T07:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","17.0"
2178,3919,"Del Norte-2178","2024-08-09T08:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","19.0"
2178,3919,"Del Norte-2178","2024-08-09T09:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","20.0"
2178,3919,"Del Norte-2178","2024-08-09T10:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","22.0"
2178,3919,"Del Norte-2178","2024-08-09T11:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","23.0"
2178,3919,"Del Norte-2178","2024-08-09T12:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","29.0"
2178,3919,"Del Norte-2178","2024-08-09T13:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","37.0"
2178,3919,"Del Norte-2178","2024-08-09T14:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","44.0"
2178,3919,"Del Norte-2178","2024-08-09T15:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","32.0"
2178,3919,"Del Norte-2178","2024-08-09T16:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","31.0"
2178,3919,"Del Norte-2178","2024-08-09T18:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","39.0"
2178,3919,"Del Norte-2178","2024-08-09T19:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","19.0"
2178,3919,"Del Norte-2178","2024-08-09T20:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","16.0"
2178,3919,"Del Norte-2178","2024-08-09T21:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","24.0"
2178,3919,"Del Norte-2178","2024-08-09T22:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","16.0"
2178,3919,"Del Norte-2178","2024-08-09T23:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","16.0"
2178,3919,"Del Norte-2178","2024-08-10T00:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","18.0"
2178,3919,"Del Norte-2178","2024-08-09T17:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","193.0"
2178,3920,"Del Norte-2178","2024-08-09T01:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","4.5"
2178,3920,"Del Norte-2178","2024-08-09T02:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","4.7"
2178,3920,"Del Norte-2178","2024-08-09T03:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","4.8"
2178,3920,"Del Norte-2178","2024-08-09T04:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","6.1"
2178,3920,"Del Norte-2178","2024-08-09T05:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","5.9"
2178,3920,"Del Norte-2178","2024-08-09T06:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","5.0"
2178,3920,"Del Norte-2178","2024-08-09T07:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","4.9"
2178,3920,"Del Norte-2178","2024-08-09T08:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","5.7"
2178,3920,"Del Norte-2178","2024-08-09T09:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","6.1"
2178,3920,"Del Norte-2178","2024-08-09T10:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","6.3"
2178,3920,"Del Norte-2178","2024-08-09T11:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","6.7"
2178,3920,"Del Norte-2178","2024-08-09T12:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","7.6"
2178,3920,"Del Norte-2178","2024-08-09T13:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","8.4"
2178,3920,"Del Norte-2178","2024-08-09T14:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","8.6"
2178,3920,"Del Norte-2178","2024-08-09T15:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","8.0"
2178,3920,"Del Norte-2178","2024-08-09T16:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","7.9"
2178,3920,"Del Norte-2178","2024-08-09T17:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","16.9"
2178,3920,"Del Norte-2178","2024-08-09T18:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","8.7"
