"location_id","sensors_id","location","datetime","lat","lon","parameter","units","value"
2178,3919,"Del Norte-2178","2024-06-24T01:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","12.0"
2178,3919,"Del Norte-2178","2024-06-24T02:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","11.0"
2178,3919,"Del Norte-2178","2024-06-24T03:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","11.0"
2178,3919,"Del Norte-2178","2024-06-24T04:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","13.0"
2178,3919,"Del Norte-2178","2024-06-24T05:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","13.0"
2178,3919,"Del Norte-2178","2024-06-24T06:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","12.0"
2178,3919,"Del Norte-2178","2024-06-24T08:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","15.0"
2178,3919,"Del Norte-2178","2024-06-24T09:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","11.0"
2178,3919,"Del Norte-2178","2024-06-24T10:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","15.0"
2178,3919,"Del Norte-2178","2024-06-24T11:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","16.0"
2178,3919,"Del Norte-2178","2024-06-24T12:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","13.0"
2178,3919,"Del Norte-2178","2024-06-24T13:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","11.0"
2178,3919,"Del Norte-2178","2024-06-24T14:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","11.0"
2178,3919,"Del Norte-2178","2024-06-24T15:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","12.0"
2178,3919,"Del Norte-2178","2024-06-24T16:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","12.0"
2178,3919,"Del Norte-2178","2024-06-24T17:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","28.0"
2178,3919,"Del Norte-2178","2024-06-24T18:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","14.0"
2178,3919,"Del Norte-2178","2024-06-24T19:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","14.0"
2178,3919,"Del Norte-2178","2024-06-24T20:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","9.0"
2178,3919,"Del Norte-2178","2024-06-24T21:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","7.0"
2178,3919,"Del Norte-2178","2024-06-24T22:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","3.0"
2178,3919,"Del Norte-2178","2024-06-24T23:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","3.0"
2178,3919,"Del Norte-2178","2024-06-25T00:00:00-06:00","35.1353","-106.584702","pm10","µg/m³","5.0"
2178,3920,"Del Norte-2178","2024-06-24T01:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.3"
2178,3920,"Del Norte-2178","2024-06-24T02:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.3"
2178,3920,"Del Norte-2178","2024-06-24T03:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.3"
2178,3920,"Del Norte-2178","2024-06-24T04:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.5"
2178,3920,"Del Norte-2178","2024-06-24T05:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.9"
2178,3920,"Del Norte-2178","2024-06-24T06:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","4.1"
2178,3920,"Del Norte-2178","2024-06-24T08:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","4.0"
2178,3920,"Del Norte-2178","2024-06-24T09:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.1"
2178,3920,"Del Norte-2178","2024-06-24T10:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.6"
2178,3920,"Del Norte-2178","2024-06-24T11:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.8"
2178,3920,"Del Norte-2178","2024-06-24T12:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.3"
2178,3920,"Del Norte-2178","2024-06-24T13:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.2"
2178,3920,"Del Norte-2178","2024-06-24T14:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.2"
2178,3920,"Del Norte-2178","2024-06-24T15:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.2"
2178,3920,"Del Norte-2178","2024-06-24T16:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.1"
2178,3920,"Del Norte-2178","2024-06-24T17:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","5.0"
2178,3920,"Del Norte-2178","2024-06-24T18:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","3.5"
2178,3920,"Del Norte-2178","2024-06-24T19:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","2.7"
2178,3920,"Del Norte-2178","2024-06-24T20:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","2.1"
2178,3920,"Del Norte-2178","2024-06-24T21:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","1.8"
2178,3920,"Del Norte-2178","2024-06-24T22:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","1.3"
2178,3920,"Del Norte-2178","2024-06-24T23:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","1.4"
2178,3920,"Del Norte-2178","2024-06-25T00:00:00-06:00","35.1353","-106.584702","pm25","µg/m³","1.7"
2178,3916,"Del Norte-2178","2024-06-24T01:00:00-06:00","35.1353","-106.584702","no2","ppm","0.0045"
2178,3916,"Del Norte-2178","2024-06-24T02:00:00-06:00","35.1353","-106.584702","no2","ppm","0.0026"
2178,3916,"Del Norte-2178","2024-06-24T03:00:00-06:00","35.1353","-106.584702","no2","ppm","0.0035"
2178,3916,"Del Norte-2178","2024-06-24T04:00:00-06:00","35.1353","-106.584702","no2","ppm","0.0060999999999999995"
2178,3916,"Del Norte-2178","2024-06-24T05:00:00-06:00","35.1353","-106.584702","no2","ppm","0.004200000000000001"
2178,3916,"Del Norte-2178","2024-06-24T06:00:00-06:00","35.1353","-106.584702","no2","ppm","0.0081"
2178,3916,"Del Norte-2178","2024-06-24T08:00:00-06:00","35.1353","-106.584702","no2","ppm","0.0053"
2178,3916,"Del Norte-2178","2024-06-24T09:00:00-06:00","35.1353","-106.584702","no2","ppm","0.0038"
