date,co_24h,no2_24h,o3_24h,pm10_24h,pm25_24h,so2_24h,AQI
2024-06-22,0.17083333333333336,0.004508333333333325,0.03679166666666667,8.75,2.983333333333333,0.0,34
2024-06-23,0.17500000000000002,0.00671578947368421,0.033363636363636366,13.208333333333334,4.0625,0.0,31
2024-06-24,0.1285714285714286,0.004013043478260861,0.0449,12.26086956521739,3.1869565217391305,0.0,42
2024-06-25,0.15,0.006783333333333329,0.03835294117647059,14.125,3.3166666666666664,0.0,36
2024-06-26,0.10833333333333334,0.004529166666666667,0.04558333333333334,18.166666666666668,3.7583333333333333,0.0,42
2024-06-27,0.1,0.0027142857142857142,0.03842857142857143,10.857142857142858,3.2857142857142856,0.0,36
2024-06-28,0.18695652173913044,0.004504347826086948,0.04391304347826087,11.869565217391305,3.4695652173913043,0.0,41
2024-06-29,0.17,0.00355,0.04355,40.65,10.059999999999999,0.0,53
2024-07-01,0.2,0.003041176470588235,0.05206666666666667,61.625,15.71875,0.0,63
2024-07-02,0.14285714285714285,0.0042458333333333246,0.052208333333333336,65.0,23.700000000000003,0.0,78
2024-07-03,0.15,0.005933333333333333,0.046375,15.23076923076923,3.8923076923076922,0.0,43
2024-07-04,0.17916666666666667,0.005362499999999996,0.04820833333333333,28.541666666666668,7.365217391304348,0.0,45
2024-07-05,0.19411764705882353,0.004682352941176459,0.05076470588235294,24.764705882352942,7.0588235294117645,0.0,47
2024-07-06,0.13478260869565217,0.004339130434782608,0.049652173913043475,21.391304347826086,4.543478260869565,0.0,46
2024-07-07,0.19166666666666668,0.003947368421052632,0.047181818181818186,20.666666666666668,4.845833333333333,0.0,44
2024-07-08,0.10500000000000001,0.0012749999999999999,0.05752173913043478,20.958333333333332,4.554166666666666,0.0,59
2024-07-09,0.1875,0.0038916666666666583,0.05908333333333333,25.041666666666668,5.125,0.0,64
2024-07-10,0.15416666666666667,0.0024916666666666668,0.067125,17.958333333333332,4.216666666666667,0.0,91
2024-07-11,0.17500000000000002,0.005320833333333324,0.055375,19.75,4.779166666666667,0.0,52
2024-07-12,0.13333333333333333,0.005595833333333325,0.0525,24.166666666666668,5.766666666666667,0.0,49
2024-07-13,0.17916666666666667,0.0048625,0.051083333333333335,22.75,5.783333333333334,0.0,47
2024-07-14,0.13333333333333333,0.0038368421052631576,0.05809090909090909,25.416666666666668,7.029166666666666,0.0,61
