"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72365023050","2024-03-26","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  41.7","24","  24.8","24","1007.3","23","829.6","24","  9.8","24","  7.6","24"," 21.0"," 29.9","  51.1"," ","  35.1"," "," 0.01","G","999.9","011000"
"72365023050","2024-03-27","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  40.3","24","  23.0","24","1016.8","24","836.8","24"," 10.0","24","  7.7","24"," 20.0"," 34.0","  55.0","*","  30.0","*"," 0.01","G","999.9","000000"
"72365023050","2024-03-28","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  47.7","24","  13.3","24","1018.5","24","839.6","24"," 10.0","24","  4.9","24"," 11.1"," 21.0","  66.0","*","  30.9","*"," 0.00","G","999.9","000000"
"72365023050","2024-03-29","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  58.0","24","  18.7","24","1008.7","24","833.4","24"," 10.0","24","  7.7","23"," 15.0"," 26.0","  72.0","*","  46.9","*"," 0.00","G","999.9","000000"
"72365023050","2024-03-30","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  57.5","24","  19.1","24","1008.3","24","833.3","24"," 10.0","24","  6.3","24"," 17.1"," 33.0","  73.0","*","  42.1","*"," 0.00","G","999.9","000000"
"72365023050","2024-03-31","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  58.7","24","  15.8","24","1003.6","24","829.6","24"," 10.0","24"," 13.1","24"," 28.0"," 41.0","  71.1","*","  44.1","*"," 0.00","G","999.9","000000"
"72365023050","2024-04-01","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  43.2","24","  33.2","24","1006.2","14","830.2","24","  8.7","24"," 11.1","24"," 20.0"," 31.1","  63.0","*","  36.0","*"," 0.07","G","999.9","010110"
"72365023050","2024-04-02","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  42.8","24","  31.0","24","1016.7","24","837.1","24"," 10.0","24","  4.7","24","  8.9","999.9","  60.1"," ","  33.1"," "," 0.15","G","999.9","000000"
"72365023050","2024-04-03","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  51.0","24","  24.5","24","1019.6","24","841.1","24"," 10.0","24","  5.0","24","  9.9","999.9","  68.0"," ","  33.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-04","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  56.6","24","  22.3","24","1013.2","24","837.1","24"," 10.0","24","  7.1","24"," 19.0"," 25.1","  73.9"," ","  37.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-05","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  60.4","24","  14.4","24","1007.0","24","832.6","24"," 10.0","24"," 12.1","24"," 28.9"," 39.0","  73.9"," ","  41.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-06","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  49.2","24","  20.2","24","1005.6","24","830.5","24","  9.3","24"," 22.6","24"," 32.1"," 42.9","  73.9"," ","  35.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-07","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  45.2","24","  10.6","24","1014.8","24","836.1","24"," 10.0","24","  9.5","24"," 24.1"," 28.9","  62.1"," ","  32.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-08","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  50.3","24","  12.7","24","1008.9","24","832.5","24"," 10.0","24","  5.8","24"," 20.0"," 31.1","  64.0"," ","  32.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-09","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  53.0","24","  21.5","24","1009.4","24","833.4","24"," 10.0","24"," 17.2","24"," 28.9"," 41.0","  64.0"," ","  37.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-10","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  50.3","24","  23.2","24","1015.1","24","837.5","24"," 10.0","24","  5.8","24"," 14.0"," 22.9","  69.1","*","  37.0","*"," 0.00","G","999.9","000000"
"72365023050","2024-04-11","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  57.8","24","  18.2","24","1015.9","24","839.5","24"," 10.0","24","  7.0","24"," 17.1"," 24.1","  71.1"," ","  37.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-12","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  61.2","24","  17.0","24","1014.3","24","838.7","24"," 10.0","24","  7.3","24"," 22.9"," 34.0","  81.0"," ","  42.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-13","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  64.0","24","  18.3","24","1013.5","24","838.8","24"," 10.0","24","  8.8","24"," 22.0"," 29.9","  81.0"," ","  45.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-14","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  61.6","24","  14.0","24","1013.3","24","838.2","24"," 10.0","24","  5.8","24"," 11.1"," 19.0","  77.0"," ","  46.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-15","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  60.1","24","   8.9","24","1006.4","24","832.4","24","  9.9","24"," 12.4","24"," 31.1"," 44.1","  77.0"," ","  42.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-16","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  53.8","24","  20.5","24","1011.4","24","835.3","24"," 10.0","24"," 10.5","24"," 26.0"," 34.0","  73.0"," ","  37.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-17","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  60.9","24","  21.8","24","1012.6","24","837.3","24"," 10.0","24","  5.9","24"," 19.0"," 28.9","  80.1"," ","  37.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-18","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  66.4","24","  21.1","24","1010.8","24","836.7","24"," 10.0","24","  8.0","24"," 19.0"," 24.1","  80.1"," ","  41.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-19","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  62.9","24","  28.9","24","1011.8","24","837.3","24","  9.7","24"," 11.1","24"," 27.0"," 35.0","  79.0"," ","  48.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-20","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  62.2","24","  31.7","24","1011.5","23","836.9","24","  9.5","24"," 15.6","24"," 31.1"," 45.1","  79.0"," ","  48.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-21","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  57.1","24","  36.0","24","1017.5","24","841.0","24"," 10.0","24"," 12.6","24"," 22.0"," 41.0","  73.0"," ","  45.0"," "," 0.00","G","999.9","000010"
"72365023050","2024-04-22","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  62.0","24","  35.7","24","1014.3","24","838.8","24"," 10.0","24","  7.0","24"," 15.9"," 24.1","  80.1"," ","  45.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-23","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  69.2","24","  28.5","24","1009.3","24","835.9","24"," 10.0","24","  7.3","24"," 15.0"," 22.0","  82.9"," ","  48.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-24","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  68.4","24","  31.0","24","1011.2","24","837.6","24"," 10.0","24","  8.7","24"," 24.1"," 32.1","  82.9"," ","  51.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-25","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  64.8","24","  22.5","24","1007.6","24","834.1","24"," 10.0","24","  8.7","24"," 24.1"," 36.9","  79.0"," ","  50.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-26","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  58.2","24","  28.9","24","1005.1","24","831.0","24"," 10.0","24"," 10.6","24"," 22.9"," 32.1","  73.9"," ","  46.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-27","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  54.9","24","  28.1","24","1003.4","24","829.2","24","  9.8","24"," 10.7","24"," 22.0"," 33.0","  70.0"," ","  45.0"," "," 0.00","G","999.9","010100"
"72365023050","2024-04-28","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  50.1","24","  36.1","24","1011.3","24","834.3","24"," 10.0","24","  6.7","24"," 14.0"," 28.9","  69.1"," ","  37.9"," "," 0.11","G","999.9","010000"
"72365023050","2024-04-29","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  57.5","24","  31.7","24","1012.4","24","836.5","24"," 10.0","24","  5.2","24"," 15.0"," 20.0","  75.0"," ","  37.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-04-30","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  64.2","24","  25.3","24","1008.6","24","834.4","24"," 10.0","24","  6.8","24"," 14.0"," 19.0","  80.1"," ","  39.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-01","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  67.2","23","  21.4","23","1005.1","23","832.2","23"," 10.0","23","  6.0","23"," 19.0"," 26.0","  82.0","*","  51.1","*"," 0.00","G","999.9","000000"
"72365023050","2024-05-02","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  67.5","24","  24.4","24","1005.0","24","832.3","24"," 10.0","24","  6.1","24"," 15.0"," 22.9","  82.0"," ","  50.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-03","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  65.2","24","  16.0","24","1007.0","24","833.6","24"," 10.0","24","  6.8","24"," 14.0"," 22.0","  81.0"," ","  46.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-04","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  65.6","24","  25.6","24","1007.6","24","834.2","24","  9.7","24"," 12.3","24"," 28.9"," 42.0","  81.0"," ","  46.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-05","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  64.8","24","  38.4","24","1006.6","24","833.3","24"," 10.0","24"," 12.2","24"," 25.1"," 34.0","  80.1"," ","  50.0"," "," 0.00","G","999.9","010000"
"72365023050","2024-05-06","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  64.1","24","  17.6","24","1003.5","24","830.8","24"," 10.0","24"," 14.5","24"," 24.1"," 35.0","  80.1"," ","  48.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-07","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  59.8","24","  10.9","24","1006.7","24","832.2","24"," 10.0","24"," 11.8","24"," 32.1"," 40.0","  80.1"," ","  41.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-08","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  62.9","24","  13.9","24","1002.8","24","829.9","24"," 10.0","24"," 11.3","24"," 20.0"," 29.9","  80.1"," ","  41.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-09","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  62.8","24","  18.5","24","1006.7","24","832.8","24"," 10.0","24","  8.8","24"," 22.0"," 29.9","  77.0"," ","  50.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-10","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  61.6","24","  34.5","24","1012.6","24","837.6","24","  9.8","24"," 21.5","24"," 31.1"," 42.9","  77.0"," ","  50.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-11","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  61.3","24","  43.5","24","1009.4","23","834.8","24","  9.7","24"," 20.3","24"," 31.1"," 46.0","  73.9"," ","  51.1"," "," 0.00","G","999.9","010010"
"72365023050","2024-05-12","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  59.1","24","  37.5","24","1008.2","23","833.8","24"," 10.0","24","  7.7","24"," 18.1"," 28.0","  73.9"," ","  42.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-13","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  64.5","24","  34.3","24","1009.5","24","835.3","24"," 10.0","24","  6.0","24"," 13.0"," 18.1","  80.1"," ","  42.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-14","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  69.6","24","  29.8","24","1008.2","24","835.1","24"," 10.0","24","  4.6","24"," 14.0"," 36.9","  82.0"," ","  50.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-15","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  68.3","24","  32.0","24","1006.8","24","833.9","24"," 10.0","24","  6.3","24"," 20.0"," 28.9","  82.0"," ","  52.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-16","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  60.1","24","  43.0","24","1008.7","24","834.7","24","  9.9","24","  9.3","24"," 20.0"," 26.0","  81.0"," ","  48.9"," "," 0.00","G","999.9","010000"
"72365023050","2024-05-17","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  63.4","24","  43.2","24","1009.3","24","834.9","24"," 10.0","24","  4.0","24"," 13.0"," 22.0","  84.9"," ","  48.9"," "," 0.06","G","999.9","000000"
"72365023050","2024-05-18","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  72.1","24","  29.5","24","1008.6","24","835.8","24"," 10.0","24","  5.5","24"," 12.0"," 15.9","  87.1"," ","  50.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-19","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.5","24","  28.7","24","1008.6","24","836.3","24"," 10.0","24","  9.3","24"," 21.0"," 28.0","  87.1"," ","  55.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-20","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.9","24","  19.2","24","1007.1","24","835.0","24"," 10.0","24","  6.6","24"," 15.0"," 22.9","  84.9"," ","  50.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-21","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  67.0","24","  25.7","24","1007.4","24","834.3","24"," 10.0","24"," 11.2","24"," 25.1"," 40.0","  84.0"," ","  50.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-22","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  67.5","24","  23.9","24","1009.0","24","835.6","24"," 10.0","24","  9.0","24"," 24.1"," 29.9","  82.9"," ","  50.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-23","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.4","24","  12.2","24","1005.8","24","833.3","24"," 10.0","24","  9.4","24"," 20.0"," 29.9","  84.0"," ","  51.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-24","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.4","24","  15.9","24","1006.2","24","833.7","24"," 10.0","24","  9.8","24"," 19.0"," 26.0","  84.9"," ","  51.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-25","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  72.2","24","  15.7","24","1004.4","24","832.4","24"," 10.0","24","  8.8","24"," 28.0"," 40.0","  84.9"," ","  52.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-26","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.4","24","  24.6","24","1007.9","24","835.2","24"," 10.0","24"," 10.6","24"," 22.9"," 35.9","  84.9"," ","  54.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-27","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  71.9","24","  24.4","24","1012.5","24","839.1","24"," 10.0","24","  4.9","24"," 12.0","999.9","  87.1"," ","  54.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-28","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.3","24","  19.0","24","1011.8","24","839.1","24"," 10.0","24","  5.3","24","  9.9"," 18.1","  90.0"," ","  54.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-29","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  73.4","24","  41.4","24","1012.0","24","839.3","24","  9.8","24"," 14.1","24"," 29.9"," 48.0","  90.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-30","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.7","24","  27.2","24","1008.8","24","836.7","24"," 10.0","24","  5.5","24"," 14.0"," 24.1","  88.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-05-31","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  76.4","24","  32.0","24","1008.0","24","836.4","24","  9.9","24","  8.3","24"," 27.0"," 35.9","  90.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-01","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  77.0","24","  32.5","24","1007.6","24","836.0","24"," 10.0","24"," 10.8","24"," 25.1"," 35.0","  90.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-02","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  77.5","24","  16.6","24","1005.9","24","834.7","24"," 10.0","24","  7.9","24"," 14.0"," 22.9","  91.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-03","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.7","24","  15.3","24","1005.5","24","834.2","24"," 10.0","24","  7.0","24"," 15.0"," 18.1","  91.0"," ","  59.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-04","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  79.8","24","  25.6","24","1003.2","24","832.8","24"," 10.0","24","  8.0","24"," 17.1"," 28.0","  93.0"," ","  59.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-05","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.0","24","  36.0","24","1007.1","24","836.2","24"," 10.0","24","  7.2","24"," 17.1"," 24.1","  95.0"," ","  62.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-06","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  83.5","24","  27.7","24","1008.1","24","837.2","24"," 10.0","24","  4.8","24","  8.9","999.9"," 100.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-07","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  85.5","24","  37.8","24","1006.8","24","836.5","24","  9.6","24"," 11.0","24"," 27.0"," 42.0"," 100.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-08","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.6","24","  37.0","24","1007.5","24","836.7","24"," 10.0","24","  5.5","24"," 14.0"," 21.0"," 100.0"," ","  68.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-09","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.8","24","  34.5","24","1007.0","22","836.5","24"," 10.0","24","  8.4","24"," 18.1"," 25.1","  97.0"," ","  68.0"," "," 0.00","G","999.9","010010"
"72365023050","2024-06-10","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  65.4","24","  53.6","24","1014.2","24","840.2","24","  9.2","24","  8.3","24"," 28.0"," 38.1","  89.1"," ","  59.0"," "," 0.01","G","999.9","010010"
"72365023050","2024-06-11","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  72.3","24","  50.7","24","1013.0","24","839.1","24"," 10.0","24","  4.2","24","  8.9","999.9","  91.9"," ","  59.0"," "," 0.18","G","999.9","000000"
"72365023050","2024-06-12","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  79.3","24","  45.9","24","1011.7","24","839.6","24"," 10.0","24","  5.5","24"," 21.0"," 34.0","  99.0"," ","  62.1"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-13","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  86.5","24","  31.1","24","1009.9","24","839.0","24"," 10.0","24","  4.6","24","  8.9","999.9"," 100.9"," ","  63.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-14","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  82.5","24","  38.7","24","1010.3","24","839.4","24"," 10.0","24"," 12.1","24"," 24.1"," 33.0"," 100.9"," ","  66.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-15","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  70.3","24","  49.7","24","1011.4","24","838.2","24"," 10.0","24","  7.7","24"," 22.0"," 29.9","  93.0"," ","  57.0"," "," 0.01","G","999.9","010000"
"72365023050","2024-06-16","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.5","24","  36.4","24","1004.4","24","833.8","24"," 10.0","24","  4.3","24","  8.9","999.9","  97.0"," ","  57.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-17","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  83.6","24","  24.4","24"," 999.9","24","830.6","24","  9.6","24","  5.8","24"," 17.1"," 25.1","  97.0"," ","  64.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-18","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  82.4","24","  25.1","24"," 999.8","24","830.5","24"," 10.0","24","  8.5","24"," 15.9"," 26.0","  97.0"," ","  64.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-19","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  80.4","24","  36.4","24","1005.6","24","834.8","24","  9.9","24"," 13.3","24"," 31.1"," 42.9","  93.0"," ","  64.0"," "," 0.00","G","999.9","010010"
"72365023050","2024-06-20","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  77.1","24","  55.8","24","1012.5","24","840.2","24","  9.7","24"," 19.8","24"," 32.1"," 49.9","  91.0"," ","  64.9"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-21","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.6","24","  57.6","24","1013.9","24","841.2","24"," 10.0","24"," 14.1","24"," 22.9"," 31.1","  90.0"," ","  70.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-22","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  71.2","24","  60.3","24","1016.1","22","842.6","24","  9.8","24","  5.8","24"," 18.1","999.9","  82.9"," ","  64.0"," "," 0.13","G","999.9","010010"
"72365023050","2024-06-23","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  75.2","24","  58.0","24","1015.2","24","841.7","24"," 10.0","24","  4.9","24"," 11.1"," 18.1","  88.0"," ","  64.0"," "," 0.15","G","999.9","000000"
"72365023050","2024-06-24","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  81.3","24","  52.8","24","1011.5","24","839.7","24"," 10.0","24","  5.3","24"," 18.1"," 29.9","  95.0"," ","  68.0"," "," 0.00","G","999.9","010010"
"72365023050","2024-06-25","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  80.3","24","  56.0","24","1010.1","24","838.7","24"," 10.0","24","  4.2","24"," 15.0"," 24.1"," 100.0"," ","  70.0"," "," 0.20","G","999.9","010010"
"72365023050","2024-06-26","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  85.9","24","  50.8","24","1009.1","24","838.4","24"," 10.0","24","  5.1","24"," 13.0"," 15.9"," 100.0"," ","  70.0"," "," 0.00","G","999.9","000000"
"72365023050","2024-06-27","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  80.3","24","  57.0","24","1009.3","23","838.2","24"," 10.0","24","  8.1","24"," 27.0"," 35.9"," 100.0"," ","  69.1"," "," 0.02","G","999.9","010010"
"72365023050","2024-06-28","35.04189","-106.61545","1618.4","ALBUQUERQUE INTERNATIONAL AIRPORT, NM US","  74.3","24","  58.1","24","1009.1","24","836.8","24"," 10.0","24","  4.7","24"," 14.0"," 17.1","  91.9"," ","  64.0"," "," 0.01","G","999.9","000000"
